id,owner,created,modified,title,type,description,tags,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,source,extent,industries
"8a570598d14c41ada202a6a0155bb0aa","baltimore_city","Thu, 15 Jun 2023 16:30:03 GMT","Thu, 15 Jun 2023 16:32:39 GMT","Designated Landmarks","Feature Service","This dataset represents individual historically significant structures that may or may not be within a local historic district.","Art & Culture,Landmarks,Historic,Structures,Geographic","This dataset represents individual historically significant structures that may or may not be within a local historic district.","","","","en-us","https://services1.arcgis.com/UWYHeuuJISiGmgXx/arcgis/rest/services/DesignatedLandmarks/FeatureServer","public","none","Baltimore City","-76.70865461663034,39.24697221035166,-76.55115819383214,39.37124470666031",""
"89c0c827a18649309a370b1a9876aa2c","baltimore_city","Wed, 09 Mar 2022 14:25:04 GMT","Tue, 29 Mar 2022 14:14:46 GMT","Police Department - Baltimore, Maryland Incident Report  3/8/2022","PDF","This document contains police department incident report citywide in the city of Baltimore.","Police,Department,Incident,Public Safety","","","","",,,"public","none","Baltimore City","-8539852.472304652,4758925.557563297,-8518445.734225107,4770635.271085186",""
"9741a9288aa74508acf3938492980524","baltimore_city","Tue, 06 Dec 2022 20:45:55 GMT","Tue, 06 Dec 2022 20:45:55 GMT","Police Department -Baltimore, Maryland Incident Report Week Ending 12/03/2022","PDF","","Crime,Incident,Report","This document contains citywide crime incident reports from the Baltimore Police Department  for the City of Baltimore for the week ending 12/03/2022. For any questions related to this data set please contact the Baltimore Police Department","","","",,,"public","none","Baltimore City","-76.7147999999715,39.25959999998531,-76.52249999997153,39.340999999985314",""
"8c751fcc1bd6408e86a1ea554ebbe4af","baltimore_city","Wed, 13 Jan 2021 22:18:29 GMT","Tue, 29 Mar 2022 14:17:28 GMT","Police Department - Baltimore, Maryland Incident Report 9/21/2021","PDF","This document contains police department incident report citywide in the city of Baltimore.","Public Safety,Incident,Police Department","","","","",,,"public","none","Baltimore City","-8539852.472304652,4758925.557563297,-8518445.734225107,4770635.271085186",""
"4f2e99ba65e34bb8af49733d9778fb8e","esri","Thu, 04 May 2017 13:09:41 GMT","Fri, 23 Aug 2024 16:55:32 GMT","Human Geography Dark Map","Web Map","This web map provides a detailed vector basemap with a dark monochromatic style and content adjusted to support Human Geography information.  The web map consists of 3 vector tile layers: A label reference layer including cities and communities, countries, administrative units, and at larger scales street names. A detail reference layer including administrative boundaries, roads and highways, and larger bodies of water. This layer is designed to be used with a high degree of transparency so that the detail does not compete with your information. It is set at approximately 60% in this web map, but can be adjusted. A simple basemap consisting of land areas in a very dark gray only. For an example of how to best use this basemap, read A Dark Version of the Human Geography Basemap for more information. These layers provide unique capabilities for customization, high-resolution display, and offline use in mobile devices: They are built using the same data sources used for the Dark Gray Canvas and other Esri basemaps.  Alignment of boundaries is a presentation of the feature provided by our data vendors and does not imply endorsement by Esri or any governing authority. This map was designed and created by Andrew Skinner.","vector,basemap,esri_vector,style,sample,web map,human geography,dark,human geography dark,esri_basemap,Andrew Skinner,creative","This web map consists of vector tile layers that form a detailed basemap for the world, featuring a dark monochromatic style with content adjusted to support Human Geography information.","","Sources: Esri, TomTom, Garmin, FAO, NOAA, USGS, © OpenStreetMap contributors, and the GIS User Community","This work is licensed under the Esri Master License Agreement. View Summary | View Terms of Use Alignment of boundaries is a presentation of the feature provided by our data vendors and does not imply endorsement by Esri or any governing authority.","en-us",,"public","custom","Esri","-161.2793,-35.8526,98.3496,71.4275",""
"826498a48bd0424f9c9315214f2165d4","esri","Thu, 05 Jan 2017 19:58:47 GMT","Fri, 23 Aug 2024 16:55:23 GMT","Colored Pencil Map","Web Map","This web map provides a detailed vector basemap for the world symbolized with the appearance of being hand-drawn by colored pencils.  This layer is delivered as a vector tile service that provides unique capabilities for customization, high-resolution display, and offline use in mobile devices. This map is built using the same data sources used for other Esri vector tile layers and web maps.  The map includes highways, major roads, minor roads, railways, water features, cities, parks, landmarks, building footprints, trees, and administrative boundaries. Use this Map This map is designed to be used as a basemap for overlaying other layers of information or as a stand-alone reference map.  You can add layers to this web map and save as your own map.  If you like, you can add this web map to a custom basemap gallery for others in your organization to use in creating web maps.  If you would like to add this map as a layer in other maps you are creating, you may use the Colored Pencil tile layer items referenced in this map. Customize this Map Because this map includes a vector tile layer, you can customize the map to change its content and symbology.  You are able to turn on and off layers, change symbols for layers, switch to alternate local language (in some areas), and refine the treatment of disputed boundaries.  For details on how to customize this map, please refer to the Esri Vector Basemap Reference Document (v2) and vector basemap articles on the ArcGIS Online Blog. This map was designed and created by Cindy Prostak.","vector,basemap,sample,esri_basemap,Cindy Prostak,creative,coloredpencil","This vector web map provides a detailed basemap for the world featuring a hand-drawn look like it was created using colored pencils.","","Sources: Esri, TomTom, Garmin, FAO, NOAA, USGS, © OpenStreetMap contributors, and the GIS User Community","This work is licensed under the Esri Master License Agreement. View Summary | View Terms of Use Alignment of boundaries is a presentation of the feature provided by our data vendors and does not imply endorsement by Esri or any governing authority.","en-us",,"public","custom","Esri","-147.1289,-34.7416,112.5,71.8562",""
"86de95d4e0244cba80f0fa2c9403a7b2","esri_en","Sat, 18 Feb 2012 18:06:59 GMT","Tue, 21 Sep 2021 22:04:08 GMT","Imagery","Web Map","This map features satellite imagery for the world and high-resolution aerial imagery for many areas.  The map is intended to support the ArcGIS Online basemap gallery.  For more details on the map, please visit the World Imagery map service description.","basemap,imagery,World Imagery","This map features satellite imagery for the world and high-resolution aerial imagery for many areas.","","Esri, Maxar, Earthstar Geographics, CNES/Airbus DS, and the GIS User Community","This work is licensed under the Esri Master License Agreement. View Terms of UseView Terms of UseView Terms of UseView Terms of Use","en-us",,"public","custom","esri_en","-180,-90,180,90","[]"
"c29cfb7875fc4b97b58ba6987c460862","esri_en","Tue, 19 Mar 2019 22:10:43 GMT","Wed, 26 Jun 2024 22:14:49 GMT","OpenStreetMap","Web Map","This web map presents a vector basemap of OpenStreetMap (OSM) data hosted by Esri. Esri created this vector tile basemap from the Daylight map distribution of OSM data, which is supported by Facebook and supplemented with additional data from Microsoft. This version of the map is rendered using OSM cartography. The OSM Daylight map will be updated every month with the latest version of OSM Daylight data. OpenStreetMap is an open collaborative project to create a free editable map of the world. Volunteers gather location data using GPS, local knowledge, and other free sources of information and upload it. The resulting free map can be viewed and downloaded from the OpenStreetMap site:www.OpenStreetMap.org. Esri is a supporter of the OSM project and is excited to make this enhanced vector basemap available to the ArcGIS user and developer communities.","basemap,vector","OpenStreetMap (OSM) is a collaborative project to create a free editable map of the world. This vector basemap is based on the Daylight map distribution of OSM data and is hosted by Esri. The vector layer is presented in OSM cartography.","","Map data © OpenStreetMap contributors, Microsoft, Facebook, Inc. and its affiliates, Esri Community Maps contributors, Map layer by Esri","This work is licensed under the Esri Master License Agreement. View Terms of Use","en-us",,"public","custom","esri_en","-180,-89.9962,180,89.9962",""
"9e6edc56b01145778ef5077bbd47c538","jacobfrance","Wed, 25 Mar 2020 15:58:44 GMT","Wed, 14 Jul 2021 16:59:41 GMT","Percentage of 8th Grade Students who Met or Exceeded PARCC Reading","Feature Service","The percentage of 8th grade students who met or exceeded expectations on the PARCC exam for reading. The Partnership for Assessment of Readiness for College and Careers (PARCC) scores measure the number of students scoring in one of three classifications out of all students enrolled in that grade. Students can either be rated as exceeded, met, approached, partially met, or did not meet expectations of a subject. This indicator includes only those students who have tested as exceeded or met expectations. Source: Baltimore City Public School System Years Available: 2015, 2016, 2017","education,2015,2016,2017","The percentage of 8th grade students who met or exceeded expectations on the PARCC exam for reading.","","Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Pread8/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692528068,39.197164383596785,-76.52895092488556,39.37256605526499",""
"f81bc478e12c4f1691d0d7ab6361f5a6","esri_en","Tue, 27 Jun 2017 22:01:15 GMT","Wed, 26 Jun 2024 22:14:51 GMT","Streets","Web Map","This map features highway-level and street-level data for the world. The map is intended to support the ArcGIS Online basemap gallery. For more details on the map, please visit the World Street Map.","basemap,vector","This map features highway-level and street-level data for the world.","","","This work is licensed under the Esri Master License Agreement. View Terms of Use","en-us",,"public","custom","esri_en","-180,-69.96,180,83.46",""
"9d141aa0b1724e9c9fe2d6c465a79bf0","baltimore_city","Tue, 22 Aug 2023 19:11:55 GMT","Tue, 22 Aug 2023 19:11:55 GMT","Police Department -Baltimore, Maryland Incident Report Week Ending 08/19/2023","PDF","","Police,Public Safety","This document contains citywide crime incident reports from the Baltimore Police Department  for the City of Baltimore for the week ending 08/19/2023. For any questions related to this data set please contact the Baltimore Police Department","","","",,,"public","none","Baltimore City","-76.71479999997021,39.25959999998464,-76.52249999997024,39.340999999984646",""
